Run Index,Point,Objective Value
1,"[-4.189947438344442, 0.35233325228228357, 3.7157271981205806, -0.8436264369522606, -0.975593796053976, -1.3094231989658782, 3.47531080269667, 0.8661427291937559, 0.7297364751215523, 2.2073115734364803, 0.6453317072339351, 2.4652538699235165, 0.9279401824327242, -0.9806589798663807, -2.34774135053552, -1.7772509648325028, 4.021712694953776, -4.223895238624901, 2.0175749605213036, -1.902311268052254, -1.0026223272634343, -1.6221949714360173, -0.36881752004056867, -2.736830552129012, -1.0067999415410833, -1.9629374319757518, 1.4834127958674588, 0.48655042597737563, 0.26522947907578576, 0.07617156024352052, -4.165657827553736, -1.703203705895894, 1.0564518114243129, 1.6440195809415918, 2.539890897105521, -3.8768923575889946, -1.3817425374096972, -1.2578278069419468, -1.7251877624844574, 0.3631425647632937, -1.527999037142035, -1.9945479633698897, 1.579467047610148, -2.116837871525311, 1.859483859709541, -4.609438711195461, -0.08118644676014505, -2.569559044213066, 0.3794647625897397, -0.47150478232940796, 3.436861793590401, -2.63005692685081, 3.6994362412241477, -2.4405790118803123, 2.0791418507395845, -0.3561886337775859, 0.2257351204970346, -1.7329865092846042, 3.6749108859435644, -2.884892182642693, 2.1951883337206066, -1.9884454542304113, -2.4055200787119437, -0.8131047681265592]",0.96
1,"[-4.203517900421349, -1.4049584231254932, -0.5515644569946483, -2.7331824170534174, -1.2701293776451252, -1.570917166080547, 3.7259776168097263, -1.7293970510880161, 2.688823013140511, 0.4583714078135612, 0.9916570180035778, 2.3762034864113257, 2.705221936657709, -2.208112139509959, -3.049484782765019, 0.4889959269989257, 3.961642263076762, -2.966079882581039, 0.8298180504928387, -1.1587804474898515, -0.2954299886460835, -3.2262640264589013, -0.05414952806966672, -0.8890294829302954, 0.03921647006865614, -1.9211843231864856, 1.48654672958715, 1.7963988217677571, 0.3510025204202196, -0.010843116056882457, -3.365285206809819, -0.9138151274322684, 0.6520935186559146, 1.9114750051835268, 1.5902375471802062, -3.8571122163177107, -2.2845269485379642, -2.3101370416028395, -0.8108052695764415, -1.5835128159543892, -2.913778500053466, -3.9858427603166655, 2.787813500549749, -2.9447950777311567, 3.030761811505191, -4.1530937058275335, -2.2605007900819283, -1.2701512711929301, 0.7186622041546407, 1.489386668833665, 2.965029115503424, -3.305764108623247, 1.0675755984645892, -2.931795516312611, 3.1765942028710406, 1.300450439078855, 1.2983488464898993, -0.22086421538094236, 3.62622513935283, -3.240232636506299, 2.3408219311941636, -4.007857803366465, -1.3799301803384487, 0.06290068795137116]",0.96
1,"[-4.285845861221743, 1.6234191146794088, 3.902141920417359, -2.259497993384107, -0.34156200575603257, -0.877675385975128, 2.655111793677272, 0.9896969876470961, -0.48332668178121496, 2.3508243186823776, 2.64230845984455, 3.8389123624429304, -0.5439706225381362, -0.5812198597786071, -1.705441633636183, -0.6310756455147501, 3.983416224610757, -3.69015120974945, 1.595067984534522, -2.9092361602505745, -0.5071840188834538, -3.2805090589823336, -1.7613232732097526, -0.706329144106979, -0.9636596420051512, -0.692924985297112, 1.467460304853079, 1.620118363386244, 0.25622652563738296, 1.89034011730582, -3.5865559740221133, -2.06956269751135, 0.5450991299511111, 4.357077027149526, 2.3148472595635665, -3.6669796845889016, -0.2666930600239985, -1.4525212544669457, -2.8401779063129, -0.9078847045171143, -1.7129147285210253, -1.18847322077545, -2.771597918654554, -1.5421126654710406, 1.403860058056141, -3.491105548473675, -2.059014208289787, -1.4706028381091156, -0.6483040294402854, -1.141518583635758, 3.45385591726033, -3.15465204578695, 2.004479746353501, -3.108539971803878, 2.3709508873405905, 0.5388194134706474, -0.5999620110460099, -0.9243032518880061, 3.118139596400545, -2.4680070422807083, -0.42953890386080396, -1.3493018347261523, -1.8712270981201802, -1.792136673158835]",0.96
1,"[-3.9956770482724133, 0.3787571789291001, 1.1529899526188463, -2.333978529924517, 0.24701864834118215, -2.707062870811082, 3.683714777214631, 0.710186746410566, 1.6189633095971447, 2.1284985992284904, 1.0858600357965387, 3.3365475913690594, -0.34909500478564226, 1.0082623891777531, -1.4094933623179169, -3.8527327122566692, 3.9982984015494316, -2.0124795211987787, 2.536541357028966, -0.9294706345508869, 0.2747557293260938, 0.49205686894922684, -0.7276203358556299, -2.0674596845172672, -0.23580065652898918, 0.7588751170453598, 1.4509430121222835, 0.5083075549841669, 1.7218176015221638, -2.1432442409298704, -3.3573038373395674, -3.0079298640084335, 1.395700890900048, 0.785510143227397, 0.011008307336640044, -3.646895369587545, 1.1969975671640214, -2.792444591784643, -2.9127467342647586, -0.8251515533037068, -0.5398554137133325, -1.3056560842467164, -0.7768669700167865, -1.6993556414149458, 2.464340110103791, -4.120005447124978, -1.7999747853260502, -0.6646859506845222, 2.249476942000363, 2.3915437159665878, 3.264991308995352, -0.9032500528285519, 3.7512460198401283, -1.5226308421138421, 3.2481541618950818, 0.6989216455262552, 0.21666365351248446, -2.8722592769509374, 3.315395060641559, -2.1098294070919055, 1.4045737409383068, -3.184317032974711, -0.8082377070388522, 1.3402652228790406]",0.96
1,"[-3.7184817113822426, 1.0709624400414441, 1.5428161686876787, 1.7588251840367564, -2.3955453567403717, 1.4248998186127695, 3.341327625372026, -1.4822938182501553, -1.1762013457181093, 2.4466039465416287, 0.7655773122727404, 3.0743847601558474, -0.3999339799333035, -0.7028421422398706, -2.315385716154317, -1.89329560092583, 4.029941524616595, -1.055659001508153, 1.9263095794037977, 1.0080138701605204, -1.222594501059328, -1.5859945668191002, -1.7578927403588143, -3.4397880395849594, -0.37962193885719925, -1.2594032297414235, 1.4849691374920357, 0.9762578993956269, 0.060773074789827464, -0.9962164314921067, -4.02736355622968, -0.14616367228007277, 2.5146582275591696, 1.7641164064438692, 1.9208794288542745, -3.837863522345803, -1.6546969488124763, 1.3200328745355503, -1.3181205474638502, -1.211192777754489, -1.4189617387213402, -1.1366102445981507, 1.8262153431219954, 0.8528306755488029, 0.3595571106011366, -2.954000938702916, -1.3216804762768484, -1.7704187428301792, -0.3655395740493226, 0.045287964886990745, 3.218754010821141, -2.5827396296713907, 4.030273306229469, -3.1084254448828177, 2.575264786936852, 0.7325791718833814, 1.6217461058532145, -2.821367988829049, 3.426682398335971, -3.2511700595455317, 1.992354793732546, -0.7799792233785754, -2.726345184012115, -1.4746863341116794]",0.96
1,"[-3.7261316823665247, 1.0669837428440085, 3.6773977912628104, -2.7121813631410365, -2.0945889567439497, -2.4317166051240546, 2.052297062430794, 0.19140086099895526, -0.3574603396473869, 1.0893870751791135, 0.3135195012404817, 3.3925585668697473, 3.4738693080346943, -1.3564495895847983, -1.400966266463787, -0.9956347331881159, 4.007172927085466, -4.168326481831365, 3.5382672116679483, -2.3521100195055036, -3.152132034230749, -2.8155196617346103, 0.9636471983768968, -0.3403252305224389, -1.1902061141513471, -1.4359094343273917, 1.3991085251919895, 1.2573697181766355, 1.1317828742740543, -1.068027058895939, -4.002239227276357, -2.628911165652127, 1.0649216916552562, 3.6233130681929797, 2.1136209010865796, -1.944190008255556, -2.4098836666603427, -3.1803096081396705, 1.1625510164553106, -0.5289109473356035, 0.2008406669264473, -0.9078448992584681, 1.3619629618712368, -1.7796638198478023, 4.1428482396339295, -3.6022073216224184, -1.957634436663763, -0.46883940557201553, -2.669792577188828, 0.8359057966357504, 2.1067674461177974, -1.763844572167923, 2.4416770602044147, 0.07610683357590009, 3.4072600355457046, -0.31197642307169104, 0.05899583707133027, -0.6588528707264873, 3.1066566104317666, -2.8634152113568367, -1.4769044187756135, -2.787432976730755, -1.7532187561140584, 0.8138052572020797]",0.96
1,"[-4.482490064542196, -0.3711058590651942, 2.7827271458066045, -2.492909243860608, -1.683409058400583, -2.2742357790970464, 3.7210162964919156, 1.3655218648182286, -0.7423214894230329, 1.8829093534632528, -1.7129854082029894, 3.1913207855478345, 2.1931515557957093, -1.018539189505311, -3.033680385491598, -3.1731629616751627, 3.9537133837153977, -3.4086819163972013, 2.0286526973334316, -0.3437838243923088, 0.2660884019360007, -0.05260851611540174, -1.677869570478739, -3.411257444484934, 2.8282775931076607, -0.25928590305663857, 1.431751532307359, 2.1972093304948164, -2.026435549817136, -1.7783456680579173, -3.520957107737315, -1.2772467619133039, 0.5834426728738618, 2.205170047268911, 2.2480941817276916, -3.00851377519854, -0.6427275289627669, -2.5205219727048696, -2.1449433081106015, 1.3899355831617872, -0.6355542572491408, -2.1797209044215453, 2.1944546641902267, 0.13380044044902095, 1.748660003359915, -3.6762558095499065, -3.8538047239165643, -3.646205259401617, -0.3160493292958787, 0.8738164533079631, 3.518068940044048, -3.9823219506419893, 3.023890380136767, -1.8186993956309814, 0.5062668991465209, -2.079126380695241, 1.4256432814312403, -3.372464252551536, 2.9762876133247387, -0.1970823273705231, 2.304154914596203, -0.14179066533634055, -1.8122460693162674, 0.4261046441572247]",0.96
1,"[-4.508114106208068, -0.24533297323819658, 2.6937071762066096, -2.7436504095093817, 2.166480719530905, 1.0743905839772645, 3.7252527655056054, -0.6532777293797398, 3.1468286709355993, 1.9801280462203632, 2.2555127889474846, 2.7319211965707093, 2.2877674813052202, 2.27483998401504, -0.9968710986542824, -1.561317211690799, 3.969819037226097, -1.1716138693329294, 2.3060740310689254, -2.3909274844831474, -1.2900618563194797, -1.5433201774126615, -0.8731464123839918, -1.11439817971081, -2.1442623639549763, -3.8502268615919206, 1.4650051385400675, 0.7577583014310624, 0.9598302542454203, 3.818398745821163, -1.7332457566749864, -2.1354035401237534, 0.30027489328116164, 2.5590646464755116, 3.5774123442509156, -3.4809698211486486, -0.6063810406950206, -0.54685721675907, -2.544612320759635, 0.2053291952202489, -1.3834524343967962, -2.2776219472175656, -0.35382015048091064, -2.1134013443502813, 1.8322096225903102, -4.601174851261152, -0.6607611008853287, -1.9352758913315045, -1.5446024493382222, 2.5400622755113664, 3.1726266066140667, -1.2722537843863098, 1.7352305803319255, -3.10909608050528, 1.5435671524919754, -3.114935432971821, -2.313559359656309, -1.553519483247216, 1.936835824158738, -3.5859839036201646, -1.692501865929031, 0.32926703756119213, -0.8139581258976745, 0.6854438410375593]",0.96
1,"[-4.250945239882317, -1.3637374484488034, 3.6147816701553284, -1.5314831610658168, 0.5060848326292626, -0.6026159492270755, 3.008591521273419, -0.13217683953078818, 0.9090510842766188, 0.34815110862201326, 1.6435036786543005, 3.4107574114547714, 1.7467097006996848, 1.9118763598221102, -1.9305335983730034, -3.5361169923035884, 3.968775290093847, -2.9449728638865027, 1.5882159417923642, -2.330979044187009, -0.34550543930647026, -1.521084204588926, -2.36052932924983, -1.1811157590273547, -1.9677288454042385, -3.356229456363357, 1.4839017526565104, 0.7471633836240272, -3.1762947951734866, 0.754689285709456, -3.6811378709880707, -1.8710250472683994, 3.6763968054631153, 4.414401959610116, 2.315675057488373, -2.861371513946599, -2.598399054401895, -1.6632954885428881, -1.6547251826121379, 0.01543969184194706, -1.829586192642895, -0.5349285412741263, 3.773653001879496, -1.5320681436605257, 2.221520156767628, -3.5822404492536917, -1.8523409043587178, -3.330206848872666, -1.0707980896325118, 0.597323941493788, 3.3994193422778585, -1.740869605993306, 3.614557020265911, -2.3202418477958004, 3.153315812350627, -1.2457234915045792, 0.16664317067504436, -3.1665330632607764, 2.19274939261022, -3.2973116210507314, -0.126561670400143, 0.6101245131892867, -1.8433116989748461, -0.39860016668964793]",0.96
1,"[-4.285362532261531, -0.19917540818253085, 2.7041233476361706, -0.3329530767882025, 0.46566278253759424, -0.4115936316701245, 3.5401900594852007, 2.0737914861174125, -0.022461509540183555, 2.454579665651257, -0.7072152356582095, 2.590380129752136, -1.7764282688895208, 1.1659829563032083, -2.0376383371401356, -0.5647328414702086, 3.9892789086886338, -3.441075317910918, 2.376551014896854, -3.1472355569550596, -2.6812110419029542, -2.2757031489759614, 1.3604885124156942, 0.2382261685430347, 0.02685841646964987, -1.726311875375742, 1.4208948474809324, -2.727036681255191, 2.965856980443405, 0.22829228402536555, -4.070143135236804, -0.9605007210344423, 1.0855638261166978, 4.297193789138601, 3.557057604288723, -3.462679887647892, -0.8738394909234395, -2.5856532342571033, -2.7762187223430344, -0.8953364515637782, -0.4150577311375947, -1.7378999536738389, -1.3094614338737163, 1.0514500007930103, 2.91116808014087, -2.9408465286530223, -1.251764859881256, -3.102128574859641, 0.24548324340219924, 2.1020468978274143, 3.0739098203472075, -1.6452845156768745, 3.7357157212915726, -1.6406132501666175, 1.3541531055958793, -0.5770384232576294, 1.972948861202783, -1.0274454529302324, 3.606784176343454, -2.753753664443712, 0.021637571504070308, -0.41011584522228883, -1.4433736501911425, -0.8346795186536532]",0.96
